Order ID,Order Date,Region,State,City,Customer Segment,Customer Name,Product Category,Sub Category,Product Name,Quantity,Unit Price,Discount,Sales,Cost,Profit,Salesperson,Payment Method
ORD-2023691,2023-07-01,East,Florida,Miami,Small Business,Jordan Delgado,Office Supplies,Storage,ClearFile Document Tote,1,34.14,0,34.14,26.59,7.55,Diego Alvarez,Credit Card
ORD-2023692,2024-09-23,South,Georgia,Atlanta,Small Business,Sasha Holloway,Technology,Computers,Vector 16 Studio,1,2222.02,0,2222.02,1563.35,658.67,Sofia Rossi,Wire Transfer
ORD-2023693,2024-07-18,South,Georgia,Atlanta,Corporate,Avery Ibarra,Apparel,Uniforms,FieldOps Polo (L),7,33.93,0.15,201.88,111.39,90.49,Yuki Tanaka,PayPal
ORD-2023694,2023-10-02,Central,Texas,Austin,Small Business,Avery Rowland,Furniture,Chairs,Kestrel Task Chair,2,206.86,0,413.72,242.14,171.58,Chloe Dubois,Purchase Order
ORD-2023695,2023-11-22,Central,Texas,Dallas,Small Business,Quinn Garrison,Furniture,Storage,Ember Filing Unit,4,189.02,0.15,642.67,372.52,270.15,Elena Garcia,PayPal
ORD-2023696,2024-06-13,East,Florida,Miami,Corporate,Drew Sinclair,Technology,Computers,Vector 14 Laptop,6,1413.82,0.15,7210.48,5363.85,1846.63,Priya Patel,PayPal
ORD-2023697,2023-07-28,West,California,Los Angeles,Consumer,Alex Fitzgerald,Apparel,Uniforms,HighVis Softshell,3,91.36,0,274.08,186.79,87.29,Jonas Weber,Apple Pay
ORD-2023698,2024-10-08,Central,Texas,Dallas,Corporate,Quinn Jansen,Furniture,Tables,Northwood Oak Desk,1,496.31,0.05,471.49,338.08,133.41,Diego Alvarez,Credit Card
ORD-2023699,2023-10-09,West,California,San Francisco,Consumer,Taylor Delgado,Technology,Phones,Aurora Lite 5G,4,526.96,0.1,1897.06,1433.72,463.34,Jonas Weber,PayPal
ORD-2023700,2023-08-01,South,Georgia,Atlanta,Small Business,Sasha Nash,Technology,Accessories,BraidedCharge USB-C Cable,2,19.15,0,38.3,22.92,15.38,Noah Kim,Apple Pay
ORD-2023701,2024-04-06,East,Massachusetts,Boston,Home Office,Elliot Underwood,Technology,Phones,Nimbus Pro Phone,1,1037.9,0.1,934.11,727.26,206.85,Maya Sharma,Purchase Order
ORD-2023702,2023-01-06,East,Pennsylvania,Philadelphia,Consumer,Avery Emerson,Furniture,Storage,Cirrus 3-Drawer Cabinet,2,232.44,0,464.88,278.81,186.07,Sofia Rossi,Credit Card
ORD-2023703,2023-12-02,East,Massachusetts,Boston,Consumer,Elliot Ortega,Furniture,Tables,Atlas Standing Desk,1,641.73,0.1,577.56,379.7,197.86,Yuki Tanaka,Wire Transfer
ORD-2023704,2023-07-17,Central,Texas,Dallas,Corporate,Riley Quintero,Office Supplies,Storage,StackWell Storage Bin,3,24.52,0.1,66.2,38.93,27.27,Elena Garcia,Wire Transfer
ORD-2023705,2024-03-09,Central,Texas,Austin,Consumer,Jamie Rowland,Apparel,Footwear,Trailmate Work Boots,1,132.69,0,132.69,86.69,46.0,Liam O'Connor,Purchase Order
ORD-2023706,2024-02-24,Central,Texas,Austin,Small Business,Avery Ibarra,Technology,Phones,Aurora X12 Smartphone,2,946.89,0.15,1609.71,1178.16,431.55,Marcus Chen,Debit Card
ORD-2023707,2024-11-03,Central,Texas,Austin,Corporate,Reese Ibarra,Office Supplies,Paper,Silverleaf A4 Ream (500),3,7.89,0.2,18.94,12.89,6.05,Yuki Tanaka,Credit Card
ORD-2023708,2024-01-30,Central,Texas,Dallas,Corporate,Sasha Ortega,Technology,Computers,Vector 16 Studio,3,2287.57,0,6862.71,4680.42,2182.29,Noah Kim,PayPal
ORD-2023709,2023-07-22,East,New York,New York,Small Business,Sam Thorne,Apparel,Uniforms,FieldOps Polo (L),2,32.77,0.1,58.99,40.47,18.52,Ava Nguyen,PayPal
ORD-2023710,2023-01-19,West,Oregon,Portland,Home Office,Alex Delgado,Furniture,Tables,Northwood Oak Desk,3,520.99,0,1562.97,980.92,582.05,Jonas Weber,Credit Card
ORD-2023711,2024-03-01,Central,Texas,Austin,Home Office,Rowan Quintero,Office Supplies,Storage,StackWell Storage Bin,1,24.62,0.15,20.93,12.95,7.98,Diego Alvarez,Credit Card
ORD-2023712,2024-01-18,West,California,Los Angeles,Corporate,Sasha Ibarra,Technology,Phones,Aurora X12 Smartphone,2,858.29,0.1,1544.92,1155.78,389.14,Priya Patel,Credit Card
ORD-2023713,2023-07-15,Central,Illinois,Chicago,Consumer,Casey Fitzgerald,Office Supplies,Paper,Silverleaf A4 Ream (500),4,7.82,0.15,26.59,16.28,10.31,Maya Sharma,Wire Transfer
ORD-2023714,2023-05-03,East,Pennsylvania,Philadelphia,Corporate,Elliot Jansen,Apparel,Footwear,Trailmate Work Boots,3,130.68,0.05,372.44,254.34,118.1,Noah Kim,Apple Pay
ORD-2023715,2024-05-09,East,New York,New York,Home Office,Taylor Quintero,Office Supplies,Paper,HeavyStock Cardstock Pack,1,14.45,0.05,13.73,9.75,3.98,Ava Nguyen,Debit Card
ORD-2023716,2023-01-14,East,Florida,Miami,Small Business,Cameron Pemberton,Furniture,Tables,Northwood Oak Desk,1,482.97,0.1,434.67,315.1,119.57,Diego Alvarez,Debit Card
ORD-2023717,2024-05-31,West,California,San Francisco,Corporate,Sasha Garrison,Office Supplies,Storage,ClearFile Document Tote,4,33.57,0.05,127.57,72.18,55.39,Diego Alvarez,PayPal
ORD-2023718,2024-08-14,West,California,San Francisco,Small Business,Alex Quintero,Technology,Computers,Vector 14 Laptop,1,1362.18,0.2,1089.74,646.23,443.51,Diego Alvarez,Purchase Order
ORD-2023719,2024-04-08,Central,Texas,Austin,Consumer,Drew Mercer,Technology,Accessories,SonicPods Wireless Buds,3,129.04,0.1,348.41,195.89,152.52,Marcus Chen,Credit Card
ORD-2023720,2024-10-26,South,Louisiana,New Orleans,Corporate,Elliot Rowland,Office Supplies,Binders,SlimEdge Ring Binder,5,5.79,0.1,26.05,17.5,8.55,Elena Garcia,Credit Card
ORD-2023721,2024-11-28,West,California,San Francisco,Consumer,Emerson Nash,Furniture,Chairs,Halden Ergo Chair,5,339.73,0,1698.65,1041.88,656.77,Elena Garcia,Wire Transfer
ORD-2023722,2023-04-14,East,Pennsylvania,Philadelphia,Small Business,Cameron Bennett,Furniture,Chairs,Halden Ergo Chair,1,345.05,0.1,310.55,221.22,89.33,Marcus Chen,Debit Card
ORD-2023723,2024-05-30,South,North Carolina,Charlotte,Corporate,Elliot Ortega,Furniture,Tables,Compass Meeting Table,4,958.32,0,3833.28,2956.67,876.61,Noah Kim,Credit Card
ORD-2023724,2023-07-01,Central,Illinois,Chicago,Corporate,Sam Quintero,Technology,Computers,Vector 16 Studio,3,2365.54,0,7096.62,4700.17,2396.45,Marcus Chen,Credit Card
ORD-2023725,2023-01-18,Central,Texas,Dallas,Corporate,Drew Quintero,Furniture,Chairs,Halden Ergo Chair,2,350.17,0.1,630.31,490.16,140.15,Liam O'Connor,PayPal
ORD-2023726,2024-04-14,West,Washington,Seattle,Home Office,Sasha Ibarra,Office Supplies,Storage,StackWell Storage Bin,6,23.47,0,140.82,82.24,58.58,Diego Alvarez,Debit Card
ORD-2023727,2024-01-01,South,Georgia,Atlanta,Corporate,Parker Pemberton,Apparel,Footwear,Trailmate Work Boots,3,138.5,0,415.5,320.79,94.71,Yuki Tanaka,Debit Card
ORD-2023728,2023-09-29,Central,Texas,Austin,Small Business,Jordan Ortega,Apparel,Footwear,Portside Slip-On,1,71.53,0.1,64.38,47.76,16.62,Jonas Weber,Purchase Order
ORD-2023729,2023-12-22,Central,Illinois,Chicago,Consumer,Cameron Delgado,Apparel,Uniforms,FieldOps Polo (L),2,33.34,0,66.68,41.33,25.35,Liam O'Connor,Credit Card
ORD-2023730,2024-04-09,West,California,San Francisco,Home Office,Alex Carter,Technology,Phones,Aurora Lite 5G,1,539.57,0.15,458.63,289.4,169.23,Liam O'Connor,Debit Card
ORD-2023731,2023-12-25,Central,Texas,Dallas,Consumer,Avery Ibarra,Office Supplies,Binders,"VaultBind 2"" Binder",1,11.77,0,11.77,7.75,4.02,Diego Alvarez,Apple Pay
ORD-2023732,2024-01-31,South,Louisiana,New Orleans,Consumer,Reese Thorne,Office Supplies,Writing,Meridian Fineliners (6-pack),5,21.21,0.15,90.14,63.65,26.49,Priya Patel,Apple Pay
ORD-2023733,2023-07-24,Central,Texas,Dallas,Small Business,Sasha Emerson,Furniture,Tables,Atlas Standing Desk,5,667.15,0,3335.75,2123.11,1212.64,Priya Patel,Purchase Order
ORD-2023734,2024-03-28,Central,Texas,Austin,Small Business,Parker Bennett,Office Supplies,Storage,ClearFile Document Tote,4,31.96,0.15,108.66,71.29,37.37,Elena Garcia,Credit Card
ORD-2023735,2023-05-24,Central,Texas,Dallas,Home Office,Skyler Pemberton,Furniture,Storage,Ember Filing Unit,7,171.42,0,1199.94,787.7,412.24,Ava Nguyen,Credit Card
ORD-2023736,2023-02-26,Central,Illinois,Chicago,Home Office,Jordan Thorne,Technology,Accessories,HyperDock 8-in-1 Hub,4,79.59,0.1,286.52,214.54,71.98,Diego Alvarez,Purchase Order
ORD-2023737,2023-02-24,East,Massachusetts,Boston,Small Business,Emerson Holloway,Furniture,Chairs,Loft Lounge Chair,2,615.74,0,1231.48,905.5,325.98,Marcus Chen,Credit Card
ORD-2023738,2023-01-01,East,New York,New York,Consumer,Jordan Klein,Furniture,Chairs,Halden Ergo Chair,2,351.21,0.2,561.94,359.57,202.37,Elena Garcia,Wire Transfer
ORD-2023739,2023-07-08,East,Pennsylvania,Philadelphia,Small Business,Parker Holloway,Technology,Accessories,BraidedCharge USB-C Cable,2,20.04,0.05,38.08,22.44,15.64,Jonas Weber,Wire Transfer
ORD-2023740,2023-10-24,Central,Illinois,Chicago,Small Business,Sasha Fitzgerald,Office Supplies,Writing,Meridian Fineliners (6-pack),2,21.87,0,43.74,28.72,15.02,Ava Nguyen,PayPal
ORD-2023741,2024-04-13,West,Oregon,Portland,Consumer,Rowan Jansen,Office Supplies,Paper,HeavyStock Cardstock Pack,7,15.05,0.2,84.28,63.46,20.82,Ava Nguyen,Debit Card
ORD-2023742,2024-01-02,East,Pennsylvania,Philadelphia,Small Business,Morgan Jansen,Technology,Phones,Nimbus Pro Phone,4,1056.35,0.1,3802.86,2493.46,1309.4,Diego Alvarez,PayPal
ORD-2023743,2024-02-08,West,Oregon,Portland,Small Business,Reese Thorne,Apparel,Uniforms,HighVis Softshell,2,91.87,0.1,165.37,95.88,69.49,Maya Sharma,PayPal
ORD-2023744,2024-08-21,South,Georgia,Atlanta,Consumer,Elliot Lockhart,Technology,Computers,Vector 14 Laptop,1,1360.44,0,1360.44,904.52,455.92,Sofia Rossi,Apple Pay
ORD-2023745,2023-08-31,West,California,San Francisco,Small Business,Avery Underwood,Apparel,Uniforms,FieldOps Polo (M),2,35.99,0,71.98,46.9,25.08,Diego Alvarez,Credit Card
ORD-2023746,2023-06-28,Central,Illinois,Chicago,Small Business,Elliot Pemberton,Apparel,Uniforms,HighVis Softshell,2,90.81,0.05,172.54,102.66,69.88,Diego Alvarez,PayPal
ORD-2023747,2023-08-19,East,Massachusetts,Boston,Small Business,Alex Mercer,Furniture,Chairs,Loft Lounge Chair,8,571.13,0,4569.04,3364.19,1204.85,Elena Garcia,Purchase Order
ORD-2023748,2024-07-13,West,Washington,Seattle,Corporate,Avery Underwood,Apparel,Uniforms,FieldOps Polo (M),4,34.67,0.2,110.94,73.8,37.14,Yuki Tanaka,Debit Card
ORD-2023749,2023-03-10,South,Louisiana,New Orleans,Small Business,Emerson Sinclair,Technology,Computers,Vector 14 Laptop,4,1334.82,0.2,4271.42,2575.8,1695.62,Noah Kim,Credit Card
ORD-2023750,2023-08-18,Central,Texas,Austin,Small Business,Sam Rowland,Office Supplies,Paper,Silverleaf A4 Ream (500),5,8.6,0,43.0,28.94,14.06,Maya Sharma,Purchase Order
ORD-2023751,2023-11-16,South,Georgia,Atlanta,Consumer,Parker Lockhart,Apparel,Footwear,Trailmate Work Boots,5,124.88,0,624.4,363.42,260.98,Diego Alvarez,Credit Card
ORD-2023752,2023-08-30,South,Georgia,Atlanta,Consumer,Elliot Fitzgerald,Office Supplies,Paper,HeavyStock Cardstock Pack,3,14.33,0,42.99,32.42,10.57,Liam O'Connor,Apple Pay
ORD-2023753,2023-02-12,West,California,Los Angeles,Small Business,Jamie Bennett,Furniture,Storage,Ember Filing Unit,1,189.56,0.05,180.08,99.93,80.15,Sofia Rossi,Purchase Order
ORD-2023754,2024-09-14,South,Georgia,Atlanta,Small Business,Parker Fitzgerald,Technology,Accessories,SonicPods Wireless Buds,3,133.82,0.15,341.24,242.73,98.51,Marcus Chen,Wire Transfer
ORD-2023755,2023-05-01,Central,Texas,Austin,Corporate,Parker Thorne,Office Supplies,Storage,StackWell Storage Bin,3,22.59,0.15,57.6,41.58,16.02,Ava Nguyen,Credit Card
ORD-2023756,2023-09-13,West,California,Los Angeles,Consumer,Sam Klein,Furniture,Tables,Northwood Oak Desk,4,479.01,0.1,1724.44,1087.13,637.31,Priya Patel,Purchase Order
ORD-2023757,2024-02-12,South,Georgia,Atlanta,Consumer,Cameron Mercer,Technology,Accessories,HyperDock 8-in-1 Hub,4,83.26,0.05,316.39,206.29,110.1,Yuki Tanaka,PayPal
ORD-2023758,2024-10-31,East,Pennsylvania,Philadelphia,Home Office,Riley Fitzgerald,Technology,Phones,Aurora Lite 5G,6,585.27,0.2,2809.3,1725.89,1083.41,Yuki Tanaka,Debit Card
ORD-2023759,2023-11-09,East,New York,New York,Home Office,Jamie Jansen,Furniture,Chairs,Halden Ergo Chair,2,350.23,0,700.46,388.68,311.78,Liam O'Connor,Purchase Order
ORD-2023760,2024-01-29,Central,Illinois,Chicago,Consumer,Jamie Ibarra,Office Supplies,Storage,ClearFile Document Tote,1,30.16,0.15,25.64,16.37,9.27,Sofia Rossi,Wire Transfer
ORD-2023761,2023-07-08,South,Georgia,Atlanta,Home Office,Drew Thorne,Technology,Computers,Vector 16 Studio,7,2299.33,0.1,14485.78,11041.36,3444.42,Sofia Rossi,Credit Card
ORD-2023762,2023-12-16,South,Louisiana,New Orleans,Consumer,Parker Pemberton,Technology,Computers,Vector 16 Studio,1,2360.29,0.1,2124.26,1587.8,536.46,Elena Garcia,Purchase Order
ORD-2023763,2024-08-04,Central,Texas,Dallas,Small Business,Sam Sinclair,Apparel,Uniforms,FieldOps Polo (M),4,35.21,0.1,126.76,72.21,54.55,Liam O'Connor,PayPal
ORD-2023764,2024-08-07,South,Georgia,Atlanta,Home Office,Hayden Lockhart,Office Supplies,Writing,Meridian Fineliners (6-pack),2,23.09,0,46.18,26.72,19.46,Liam O'Connor,Debit Card
ORD-2023765,2024-03-30,South,Georgia,Atlanta,Small Business,Hayden Delgado,Technology,Accessories,BraidedCharge USB-C Cable,5,20.11,0.05,95.52,61.51,34.01,Liam O'Connor,Purchase Order
ORD-2023766,2024-07-18,Central,Illinois,Chicago,Small Business,Casey Fitzgerald,Furniture,Tables,Atlas Standing Desk,2,633.64,0.2,1013.82,587.27,426.55,Maya Sharma,Apple Pay
ORD-2023767,2023-02-20,East,New York,New York,Consumer,Drew Jansen,Furniture,Storage,Ember Filing Unit,2,186.24,0,372.48,286.4,86.08,Ava Nguyen,Apple Pay
ORD-2023768,2023-12-28,West,California,San Francisco,Home Office,Reese Thorne,Technology,Phones,Nimbus Pro Phone,2,1101.35,0,2202.7,1331.54,871.16,Noah Kim,Apple Pay
ORD-2023769,2024-03-01,West,Oregon,Portland,Home Office,Cameron Underwood,Furniture,Chairs,Kestrel Task Chair,1,235.76,0.1,212.18,139.67,72.51,Ava Nguyen,Debit Card
ORD-2023770,2024-01-13,West,Washington,Seattle,Corporate,Skyler Thorne,Technology,Phones,Nimbus Pro Phone,1,1065.6,0.1,959.04,640.14,318.9,Chloe Dubois,PayPal
ORD-2023771,2023-08-09,South,Georgia,Atlanta,Corporate,Jordan Rowland,Apparel,Uniforms,FieldOps Polo (M),9,34.65,0.15,265.07,178.65,86.42,Ava Nguyen,Purchase Order
ORD-2023772,2024-04-28,South,North Carolina,Charlotte,Home Office,Avery Ibarra,Furniture,Storage,Ember Filing Unit,1,191.09,0.1,171.98,104.2,67.78,Jonas Weber,PayPal
ORD-2023773,2023-04-29,East,Florida,Miami,Small Business,Rowan Ortega,Office Supplies,Paper,HeavyStock Cardstock Pack,2,13.87,0.2,22.19,15.29,6.9,Sofia Rossi,Purchase Order
ORD-2023774,2023-05-09,East,Florida,Miami,Corporate,Skyler Fitzgerald,Office Supplies,Writing,Meridian Fineliners (6-pack),2,21.65,0,43.3,27.88,15.42,Maya Sharma,Wire Transfer
ORD-2023775,2024-10-09,East,Massachusetts,Boston,Small Business,Morgan Carter,Technology,Phones,Aurora X12 Smartphone,1,934.59,0.2,747.67,538.96,208.71,Elena Garcia,Credit Card
ORD-2023776,2024-12-07,East,New York,New York,Corporate,Jordan Lockhart,Apparel,Footwear,Portside Slip-On,4,70.88,0.05,269.34,192.24,77.1,Noah Kim,Purchase Order
ORD-2023777,2024-09-15,West,California,Los Angeles,Consumer,Casey Thorne,Office Supplies,Storage,ClearFile Document Tote,1,32.03,0.2,25.62,18.22,7.4,Yuki Tanaka,Credit Card
ORD-2023778,2023-06-05,West,Washington,Seattle,Small Business,Jordan Ibarra,Apparel,Footwear,Portside Slip-On,1,71.39,0.1,64.25,49.3,14.95,Liam O'Connor,Wire Transfer
ORD-2023779,2023-12-16,West,Oregon,Portland,Home Office,Drew Thorne,Office Supplies,Storage,ClearFile Document Tote,3,30.27,0.05,86.27,55.99,30.28,Maya Sharma,PayPal
ORD-2023780,2023-04-12,Central,Texas,Austin,Corporate,Cameron Jansen,Technology,Accessories,SonicPods Wireless Buds,1,130.05,0.05,123.55,93.11,30.44,Maya Sharma,Credit Card
ORD-2023781,2023-08-26,Central,Texas,Dallas,Consumer,Alex Mercer,Furniture,Storage,Cirrus 3-Drawer Cabinet,7,246.03,0.05,1636.1,902.36,733.74,Sofia Rossi,PayPal
ORD-2023782,2024-08-07,South,Louisiana,New Orleans,Corporate,Sasha Quintero,Apparel,Footwear,Trailmate Work Boots,3,134.2,0,402.6,262.58,140.02,Liam O'Connor,Credit Card
ORD-2023783,2023-05-21,Central,Illinois,Chicago,Home Office,Skyler Delgado,Technology,Computers,Vector 14 Laptop,2,1414.37,0.1,2545.87,1665.75,880.12,Chloe Dubois,Apple Pay
ORD-2023784,2023-11-19,West,Oregon,Portland,Consumer,Hayden Nash,Office Supplies,Binders,"VaultBind 2"" Binder",1,12.87,0,12.87,7.81,5.06,Sofia Rossi,Apple Pay
ORD-2023785,2023-07-20,Central,Missouri,Kansas City,Corporate,Riley Bennett,Apparel,Uniforms,HighVis Softshell,2,91.57,0,183.14,140.78,42.36,Elena Garcia,Credit Card
ORD-2023786,2024-05-17,East,Massachusetts,Boston,Consumer,Elliot Rowland,Apparel,Footwear,Portside Slip-On,3,76.1,0.05,216.88,151.09,65.79,Diego Alvarez,Debit Card
ORD-2023787,2023-11-04,East,Pennsylvania,Philadelphia,Small Business,Rowan Lockhart,Apparel,Footwear,Portside Slip-On,1,71.83,0.1,64.65,41.8,22.85,Sofia Rossi,Apple Pay
ORD-2023788,2024-03-11,West,California,San Francisco,Small Business,Elliot Quintero,Office Supplies,Paper,HeavyStock Cardstock Pack,2,14.53,0,29.06,21.15,7.91,Maya Sharma,Wire Transfer
ORD-2023789,2024-12-04,East,New York,New York,Home Office,Rowan Ortega,Office Supplies,Binders,SlimEdge Ring Binder,6,5.86,0.1,31.64,20.39,11.25,Elena Garcia,PayPal
ORD-2023790,2023-02-25,Central,Missouri,Kansas City,Corporate,Casey Sinclair,Office Supplies,Paper,HeavyStock Cardstock Pack,4,14.04,0.05,53.35,36.37,16.98,Sofia Rossi,Apple Pay
ORD-2023791,2023-04-23,Central,Texas,Dallas,Consumer,Skyler Holloway,Technology,Accessories,BraidedCharge USB-C Cable,3,18.8,0,56.4,39.52,16.88,Noah Kim,Purchase Order
ORD-2023792,2023-07-23,East,Florida,Miami,Corporate,Sam Bennett,Office Supplies,Binders,SlimEdge Ring Binder,1,5.92,0.05,5.62,3.81,1.81,Ava Nguyen,Credit Card
ORD-2023793,2024-06-23,West,Oregon,Portland,Small Business,Jordan Nash,Technology,Phones,Aurora Lite 5G,2,575.43,0.05,1093.32,609.82,483.5,Diego Alvarez,Wire Transfer
ORD-2023794,2023-05-15,Central,Illinois,Chicago,Consumer,Parker Underwood,Technology,Computers,Meridian Mini Desktop,4,829.75,0.15,2821.15,1564.71,1256.44,Priya Patel,Credit Card
ORD-2023795,2024-08-25,South,Tennessee,Nashville,Home Office,Sasha Delgado,Office Supplies,Storage,StackWell Storage Bin,2,22.89,0.2,36.62,23.31,13.31,Sofia Rossi,Wire Transfer
ORD-2023796,2024-07-28,Central,Missouri,Kansas City,Home Office,Parker Emerson,Furniture,Tables,Northwood Oak Desk,5,527.65,0.15,2242.51,1724.12,518.39,Jonas Weber,Debit Card
ORD-2023797,2024-08-14,West,Oregon,Portland,Corporate,Casey Holloway,Apparel,Footwear,Portside Slip-On,1,73.0,0,73.0,41.75,31.25,Jonas Weber,Purchase Order
ORD-2023798,2023-09-13,West,California,San Francisco,Small Business,Reese Fitzgerald,Apparel,Uniforms,FieldOps Polo (M),2,35.61,0.1,64.1,41.33,22.77,Ava Nguyen,PayPal
ORD-2023799,2024-12-06,South,Georgia,Atlanta,Home Office,Elliot Rowland,Furniture,Storage,Ember Filing Unit,1,184.6,0.1,166.14,109.01,57.13,Yuki Tanaka,Apple Pay
ORD-2023800,2023-03-25,West,Oregon,Portland,Consumer,Rowan Emerson,Apparel,Uniforms,FieldOps Polo (M),2,32.73,0,65.46,38.51,26.95,Ava Nguyen,Wire Transfer
ORD-2023801,2024-05-22,East,Florida,Miami,Corporate,Emerson Mercer,Apparel,Footwear,Trailmate Work Boots,2,126.57,0.1,227.83,152.68,75.15,Maya Sharma,Apple Pay
ORD-2023802,2023-06-19,East,Pennsylvania,Philadelphia,Corporate,Morgan Garrison,Office Supplies,Writing,Meridian Fineliners (6-pack),5,22.11,0.1,99.5,75.94,23.56,Yuki Tanaka,Apple Pay
ORD-2023803,2024-04-30,West,Washington,Seattle,Small Business,Jordan Sinclair,Furniture,Chairs,Kestrel Task Chair,8,215.42,0.05,1637.19,975.49,661.7,Jonas Weber,PayPal
ORD-2023804,2023-04-07,West,Oregon,Portland,Corporate,Alex Holloway,Technology,Accessories,HyperDock 8-in-1 Hub,5,80.44,0.05,382.09,240.46,141.63,Liam O'Connor,PayPal
ORD-2023805,2024-03-12,Central,Texas,Austin,Small Business,Jordan Fitzgerald,Office Supplies,Binders,"VaultBind 2"" Binder",2,11.64,0,23.28,14.21,9.07,Yuki Tanaka,Purchase Order
ORD-2023806,2024-10-22,South,North Carolina,Charlotte,Home Office,Taylor Underwood,Apparel,Uniforms,FieldOps Polo (M),2,31.97,0.05,60.74,47.22,13.52,Priya Patel,Debit Card
ORD-2023807,2023-06-18,South,Georgia,Atlanta,Home Office,Jordan Ibarra,Technology,Phones,Aurora X12 Smartphone,1,928.74,0.1,835.87,517.9,317.97,Yuki Tanaka,Wire Transfer
ORD-2023808,2024-01-22,South,Louisiana,New Orleans,Home Office,Drew Fitzgerald,Office Supplies,Writing,Onyx Gel Pens (12-pack),3,15.95,0.05,45.46,34.99,10.47,Elena Garcia,Purchase Order
ORD-2023809,2024-03-28,South,North Carolina,Charlotte,Consumer,Riley Underwood,Apparel,Footwear,Trailmate Work Boots,5,129.68,0.1,583.56,418.74,164.82,Yuki Tanaka,Debit Card
ORD-2023810,2024-01-27,Central,Texas,Dallas,Consumer,Reese Emerson,Furniture,Tables,Atlas Standing Desk,3,657.85,0,1973.55,1351.53,622.02,Noah Kim,PayPal
ORD-2023811,2024-05-29,West,Washington,Seattle,Consumer,Alex Quintero,Office Supplies,Storage,ClearFile Document Tote,6,31.21,0,187.26,144.82,42.44,Maya Sharma,Apple Pay
ORD-2023812,2024-04-10,South,Tennessee,Nashville,Small Business,Casey Fitzgerald,Technology,Phones,Aurora Lite 5G,4,518.28,0,2073.12,1476.68,596.44,Marcus Chen,Wire Transfer
ORD-2023813,2023-05-03,West,Oregon,Portland,Consumer,Reese Garrison,Office Supplies,Paper,HeavyStock Cardstock Pack,4,14.36,0,57.44,35.99,21.45,Maya Sharma,Apple Pay
ORD-2023814,2024-01-11,West,Oregon,Portland,Small Business,Taylor Garrison,Technology,Phones,Aurora X12 Smartphone,3,948.9,0,2846.7,2042.96,803.74,Jonas Weber,Credit Card
ORD-2023815,2023-10-10,East,Florida,Miami,Corporate,Rowan Delgado,Technology,Accessories,SonicPods Wireless Buds,2,129.68,0,259.36,176.42,82.94,Marcus Chen,Credit Card
